V , 1.660 , 1.970 , 0.744 , 2.289 , RS , 40257.359 , 7227.574 , 26892.771 , 5564.801 , PPM , 1.068 , 2.238 , 4.620 , 15.071 , 56.599 , 16.759 , 08-25-2021 13:26:00
V , 1.661 , 1.966 , 0.744 , 2.288 , RS , 40203.511 , 7253.288 , 26874.820 , 5569.554 , PPM , 1.067 , 2.227 , 4.577 , 15.071 , 57.028 , 16.759 , 08-25-2021 13:26:10
V , 1.657 , 1.959 , 0.742 , 2.284 , RS , 40365.290 , 7293.365 , 26974.009 , 5590.520 , PPM , 1.068 , 2.207 , 4.502 , 15.003 , 56.798 , 16.668 , 08-25-2021 13:26:19
V , 1.651 , 1.960 , 0.740 , 2.275 , RS , 40582.360 , 7290.771 , 27046.583 , 5630.792 , PPM , 1.065 , 2.196 , 4.457 , 14.855 , 56.249 , 16.470 , 08-25-2021 13:26:29
V , 1.645 , 1.962 , 0.740 , 2.277 , RS , 40793.103 , 7280.408 , 27073.818 , 5619.249 , PPM , 1.065 , 2.214 , 4.526 , 14.822 , 55.735 , 16.425 , 08-25-2021 13:26:38
V , 1.645 , 1.962 , 0.740 , 2.274 , RS , 40800.909 , 7277.819 , 27064.740 , 5635.598 , PPM , 1.066 , 2.206 , 4.497 , 14.946 , 56.340 , 16.592 , 08-25-2021 13:26:47
V , 1.648 , 1.955 , 0.735 , 2.268 , RS , 40691.343 , 7319.364 , 27256.952 , 5663.617 , PPM , 1.066 , 2.192 , 4.442 , 15.037 , 56.234 , 16.714 , 08-25-2021 13:26:57
V , 1.650 , 1.951 , 0.735 , 2.267 , RS , 40605.698 , 7345.476 , 27266.189 , 5665.552 , PPM , 1.064 , 2.157 , 4.307 , 14.530 , 55.092 , 16.036 , 08-25-2021 13:27:06
V , 1.642 , 1.944 , 0.733 , 2.262 , RS , 40895.004 , 7387.495 , 27349.314 , 5688.856 , PPM , 1.063 , 2.159 , 4.316 , 14.496 , 54.869 , 15.992 , 08-25-2021 13:27:16
V , 1.641 , 1.940 , 0.733 , 2.256 , RS , 40950.090 , 7411.256 , 27349.314 , 5718.139 , PPM , 1.064 , 2.147 , 4.269 , 14.608 , 54.943 , 16.140 , 08-25-2021 13:27:25
V , 1.636 , 1.938 , 0.731 , 2.248 , RS , 41131.715 , 7423.181 , 27451.554 , 5751.524 , PPM , 1.064 , 2.140 , 4.245 , 14.463 , 54.529 , 15.947 , 08-25-2021 13:27:35
V , 1.632 , 1.936 , 0.729 , 2.245 , RS , 41266.653 , 7439.098 , 27535.647 , 5767.309 , PPM , 1.062 , 2.120 , 4.168 , 14.253 , 53.956 , 15.668 , 08-25-2021 13:27:46
V , 1.632 , 1.931 , 0.729 , 2.241 , RS , 41274.560 , 7467.074 , 27535.647 , 5786.113 , PPM , 1.062 , 2.116 , 4.154 , 14.242 , 53.404 , 15.654 , 08-25-2021 13:27:56
V , 1.628 , 1.929 , 0.729 , 2.245 , RS , 41434.109 , 7481.773 , 27516.959 , 5767.309 , PPM , 1.063 , 2.108 , 4.125 , 14.374 , 54.147 , 15.829 , 08-25-2021 13:28:07
V , 1.623 , 1.924 , 0.725 , 2.239 , RS , 41626.722 , 7512.627 , 27733.668 , 5795.045 , PPM , 1.062 , 2.107 , 4.122 , 14.165 , 53.433 , 15.552 , 08-25-2021 13:28:16
V , 1.630 , 1.925 , 0.724 , 2.232 , RS , 41362.262 , 7508.599 , 27743.176 , 5829.930 , PPM , 1.062 , 2.107 , 4.122 , 14.275 , 53.665 , 15.698 , 08-25-2021 13:28:26
V , 1.623 , 1.927 , 0.725 , 2.233 , RS , 41610.638 , 7493.826 , 27724.159 , 5823.930 , PPM , 1.061 , 2.096 , 4.079 , 13.980 , 53.015 , 15.307 , 08-25-2021 13:28:35
V , 1.625 , 1.920 , 0.725 , 2.229 , RS , 41538.395 , 7542.288 , 27724.159 , 5841.939 , PPM , 1.061 , 2.084 , 4.036 , 14.056 , 52.915 , 15.408 , 08-25-2021 13:28:45
V , 1.617 , 1.917 , 0.721 , 2.223 , RS , 41844.734 , 7557.177 , 27914.890 , 5871.085 , PPM , 1.060 , 2.076 , 4.007 , 13.947 , 52.586 , 15.264 , 08-25-2021 13:28:54
V , 1.617 , 1.915 , 0.718 , 2.216 , RS , 41844.798 , 7569.379 , 28011.156 , 5903.427 , PPM , 1.059 , 2.076 , 4.005 , 13.991 , 52.700 , 15.321 , 08-25-2021 13:29:03
V , 1.612 , 1.915 , 0.718 , 2.218 , RS , 42023.588 , 7569.382 , 28020.777 , 5896.335 , PPM , 1.058 , 2.057 , 3.936 , 13.710 , 51.794 , 14.952 , 08-25-2021 13:29:13
V , 1.615 , 1.910 , 0.722 , 2.219 , RS , 41901.654 , 7603.412 , 27867.067 , 5889.251 , PPM , 1.060 , 2.049 , 3.908 , 13.678 , 51.878 , 14.910 , 08-25-2021 13:29:22
V , 1.606 , 1.888 , 0.711 , 2.199 , RS , 42285.620 , 7744.254 , 28342.569 , 5986.195 , PPM , 1.057 , 2.010 , 3.767 , 13.732 , 51.262 , 14.980 , 08-25-2021 13:29:32
